1000 0.10956185701603217
2000 0.124506237006237
3000 0.12995701608430393
4000 0.13631162887455794
5000 0.13908055532463215
6000 0.1415593984310666
7000 0.14129263780434345
8000 0.14175677869784056
9000 0.14273755434060953
10000 0.143673711176816
11000 0.14359548544675463
12000 0.14478019717956156
13000 0.14514851960266809
14000 0.14559385551556528
15000 0.1465539941238428
16000 0.1465804072543603
17000 0.14648155842886124
18000 0.14653873465075598
19000 0.14753345453054306
20000 0.14826157542697577
21000 0.1487357743691242
22000 0.14892989104130513
23000 0.1494706483314799
24000 0.14901401799311556
25000 0.14949955393442316
26000 0.14931144237228497
27000 0.14896804293033833
28000 0.14897018034375592
29000 0.1489100883363412
30000 0.1486855102854271
31000 0.14837485975713038
32000 0.14838831272858435
33000 0.14818461519072293
34000 0.1479018065334893
35000 0.1478532519485844
36000 0.14798795589605102
37000 0.14836606358686105
38000 0.14871155944933903
39000 0.14886334263337836
40000 0.14916775280913477
41000 0.14947419925667899
42000 0.14988363744398506
43000 0.1504558094547213
44000 0.15099668637822558
45000 0.15118034737504837
46000 0.151632182972673
47000 0.15180382173216012
48000 0.15216109785461487
49000 0.15284732358483055
50000 0.1534095756523983
51000 0.15391968627002894
52000 0.1545232087941111
53000 0.15501573168277466
54000 0.1554712386588797
55000 0.15630186459575524
56000 0.1568641472880816
57000 0.1574096542714778
58000 0.1578799204956738
59000 0.15834062528363704
60000 0.1589123908959187
61000 0.1593953139129449
62000 0.15978091501777067
63000 0.1601452002072874
64000 0.1604728481113937
65000 0.16074667690388214
66000 0.16109523749519591
67000 0.1614089374542695
68000 0.16194371602663588
69000 0.16233042626532804
70000 0.16260515873900133
71000 0.16296964003142833
72000 0.1633532951423858
73000 0.16367962849699208
74000 0.16406088118840395
75000 0.1643491917832335
76000 0.16464330567115665
77000 0.1649816058591245
78000 0.1651569086588631
79000 0.1654420932605805
80000 0.16577146359041747
81000 0.16604219290109093
82000 0.1661811166930686
83000 0.16644791454571084
84000 0.16677034415354913
85000 0.16698148870861385
86000 0.16727006261291003
87000 0.16757435786798844
88000 0.1678271849008355
89000 0.16799887363176638
90000 0.16805572566537333
91000 0.16818277385340705
92000 0.16832143658404403
93000 0.16839760164362885
94000 0.16856766992579283
95000 0.16866220699169013
96000 0.1687845097382866
97000 0.16889147365769203
98000 0.16887318488808248
99000 0.16901293062249956
100000 0.1690364720906145
101000 0.16920359576752916
102000 0.16938131837713258
103000 0.16959709067706172
104000 0.16961702429764122
105000 0.16966117380718593
106000 0.1698421870523924
107000 0.16991554251059363
108000 0.17009156439480205
109000 0.17030378319274334
110000 0.17048478849297402
111000 0.1705389899232156
112000 0.17078665769132564
113000 0.171005667488622
114000 0.17111001646529744
115000 0.171319683920064
116000 0.17145163589291684
117000 0.17152593563055543
118000 0.17156999463777675
119000 0.171762999340257
120000 0.1719256632766031
121000 0.17204685514551024
122000 0.1721317973513005
123000 0.1723198356261679
124000 0.17238508779140085
125000 0.17248675223666507
126000 0.17255278897122792
127000 0.17268994411577795
128000 0.17281461336514156
129000 0.17293218231181182
130000 0.17299637810735108
131000 0.1730536171989776
132000 0.17311043081818858
133000 0.1731636832204018
134000 0.17331418669601
135000 0.17334741387511068
136000 0.1733904345409033
137000 0.17352798947514658
138000 0.17358271713431467
139000 0.17366512522628721
140000 0.17369013352151386
141000 0.17370054262751194
142000 0.17373794256957648
143000 0.17384366130712975
144000 0.17389993449906227
145000 0.1739907811759272
146000 0.17405252973927451
147000 0.174152180249422
148000 0.17425482452395935
149000 0.17435640609976774
150000 0.1744081964326077
151000 0.17444107017523316
152000 0.17453708566245937
153000 0.17462310490248298
154000 0.17464320521297597
155000 0.17470909049429453
156000 0.17464883099220663
157000 0.17463725920788262
158000 0.17472108681435178
159000 0.17482332918201607
160000 0.1748555129347694
161000 0.1748495702699822
162000 0.17488707188109098
163000 0.17492720485464738
164000 0.17498418456572165
165000 0.1750616564102968
166000 0.1750757140046788
167000 0.17509173089282246
168000 0.17515968319646202
169000 0.1752611197024531
170000 0.17532065722917528
171000 0.1753169352847522
172000 0.17535616372512478
173000 0.1753986757044881
174000 0.1754916747527917
175000 0.17548572304635227
176000 0.17557252584959712
177000 0.17558346469600142
178000 0.17561955226322062
179000 0.17563900496656903
180000 0.17564407140017932
181000 0.17565182768002807
182000 0.17566073017809467
183000 0.1757088321832614
184000 0.17581654240560596
185000 0.17588158908083132
186000 0.17589191365168821
187000 0.17590160643351962
188000 0.17593554180763601
189000 0.17599046531916668
190000 0.17604365998589988
191000 0.17605608302570416
192000 0.17612066829085304
193000 0.17619138203171775
194000 0.1762123866287992
195000 0.1762675991165871
196000 0.17631002817082286
197000 0.17633167023045854
198000 0.17639174808255279
199000 0.17644522322706085
200000 0.1765194745758525
201000 0.1765658233154106
202000 0.17661632812268685
203000 0.17664009772233985
204000 0.17667135922107335
205000 0.1766888965677865
206000 0.176764501672663
207000 0.1768222711631454
208000 0.1768536402637062
209000 0.17688301067679604
210000 0.1769394053481022
211000 0.17692757301652923
212000 0.17700597762243528
213000 0.17709179350307802
214000 0.1771732604801408
215000 0.1771940201738693
216000 0.17723696728225188
217000 0.17728689612028517
218000 0.1773178215412219
219000 0.17732382357062615
220000 0.17736963653609908
221000 0.17734244173389113
222000 0.1773481930254228
223000 0.17739281664009912
224000 0.17744146072201036
225000 0.17747706341419206
226000 0.1775386735677454
227000 0.1776280829305482
228000 0.17768581183969823
229000 0.17771790025691106
230000 0.17776364506887699
231000 0.17780967886489177
232000 0.17783819234628384
233000 0.17787844481410098
234000 0.17790213676401123
235000 0.17795367025266848
