1000 0.2706742875414685
2000 0.2700172969442065
3000 0.2701100282510972
4000 0.26979204669828527
5000 0.26973696487266774
6000 0.2703580981409732
7000 0.27092316488919804
8000 0.2712989360687162
9000 0.2712890803680261
10000 0.271245493218621
11000 0.27122298801541067
12000 0.27125873675252227
13000 0.2712258116124771
14000 0.27121225250824654
15000 0.2712429141404794
16000 0.27125554393059237
17000 0.27119152770175853
18000 0.2711213137991232
19000 0.2710818150866886
20000 0.27108802042568053
21000 0.271093488393499
22000 0.27108186710620535
23000 0.27115018853007977
24000 0.27125365628282117
25000 0.2713180919477006
26000 0.2713970113559858
27000 0.27148503052700795
28000 0.2714704018337764
29000 0.2715321552521954
30000 0.2715529582498251
31000 0.2715395884574547
32000 0.2714992688685706
33000 0.2714352244489713
34000 0.27146681149481966
35000 0.271431545429248
36000 0.27143795722352526
37000 0.27150372912137954
38000 0.27157159320712465
39000 0.27159956519070944
40000 0.27166431419136766
41000 0.2717239273360171
42000 0.27176115713904997
43000 0.27179639870504263
44000 0.2718293556267629
45000 0.2718384177899958
46000 0.271853670381835
47000 0.2718503699105735
48000 0.27190009180797825
49000 0.2719456506269564
50000 0.2719562214316573
