0 4040.5504731334586
1000 -0.4211586056371401
2000 -0.2873489115655961
3000 -1.089299112257873
4000 -0.8085154603325714
5000 -0.8437635918794052
6000 -0.5901876036032178
7000 -0.8374662618194972
8000 -0.8200540604397352
9000 -0.5386324204869783
10000 -0.4268447418860646
11000 -0.9036933332688993
12000 -1.080696100882294
13000 -0.26998456652517056
14000 -1.2254404169628819
15000 -0.46729348014522776
16000 -0.27994758028987354
17000 -0.4680874426369324
18000 -0.8429173960677051
19000 -0.7503215026842877
20000 -0.8778339033705795
21000 -0.277436812997282
22000 -0.49229442441881727
23000 -0.7744283014567507
24000 -1.2283226017568136
25000 -0.43621672697764247
26000 -0.7905391532124261
27000 -0.7838307490470188
28000 -0.5693090872112255
29000 -0.44546735587912095
30000 -0.39547714530282674
31000 -0.788442837452052
32000 -0.8778359627529198
33000 -0.42208509364362484
34000 -0.9701128484036537
35000 -0.6238300938522087
36000 -0.45375528055792325
37000 -1.2688795641369335
38000 -0.9411715080896377
39000 -0.6161043656135488
40000 -1.005766574616505
41000 -0.533486305623973
42000 -0.3701649125664693
43000 -0.8202821583427998
44000 -0.8218228014874129
45000 -0.6426965653345416
46000 -0.8901175065873376
47000 -0.25760529161586954
48000 -0.885333848588098
49000 -0.9351360602567356
50000 -0.2844941941383135
51000 -0.7258468719887129
52000 -0.545850258511655
53000 -0.7442032612375321
54000 -0.4508150522255159
55000 -0.7040888483081239
56000 -0.5588777319004324
57000 -0.8225074625488148
58000 -0.8227757455994865
59000 -0.8146165913347917
60000 -0.7611114591248128
61000 -0.6935495998212452
62000 -0.7522583789954159
63000 -0.47550253397115955
64000 -0.80535453891023
65000 -0.812293842490165
66000 -0.8316593147134482
67000 -0.5242856092622319
68000 -0.799943474134792
69000 -0.9778813580018252
70000 -0.7857324034394466
71000 -0.5686221737767728
72000 -0.8468814558244891
73000 -0.5175499497131658
74000 -0.7079305934118114
75000 -0.6904885405024871
76000 0.08139237737708553
77000 -0.5897918320970731
78000 -0.713638907858369
79000 -0.8410067903879096
80000 -0.8032095829675101
81000 -0.8632797607710018
82000 -1.15834972039462
83000 -0.8053229508750057
84000 -0.42934100745686815
85000 -0.16903780298432128
86000 -0.6393403528689205
87000 -0.4170717852360339
88000 -0.47751362484425863
89000 -0.750342413498262
90000 -0.4596006414692053
91000 -0.5361692358983648
92000 -0.7922348880735526
93000 -0.33021379324376826
94000 -0.6896023303506985
95000 -0.7973777572334183
96000 -0.8862108994162016
97000 -0.8774977105586711
98000 -0.8285668206117798
99000 -0.5873061350925778
100000 -0.5363362528647417
