0 25.084318421576217
1000 24.357120070301367
2000 24.250879201935646
3000 24.3384198130287
4000 24.23842732135011
5000 24.16837239305044
6000 24.104079310217653
7000 24.05368188966332
8000 24.122417577035407
9000 24.115613283054845
10000 24.15622775572183
11000 24.211109425864674
12000 24.08592970914683
13000 24.24057316271695
14000 24.427836696983164
15000 24.320296917411614
16000 24.175286133826877
17000 24.15039661907547
18000 24.225650479359796
19000 24.166657528646358
20000 24.18037019086269
21000 24.201931448730445
22000 24.17628228701344
23000 23.985466148647145
24000 24.149384843238597
25000 23.950919868499405
26000 24.052273312627594
27000 24.384832712961565
28000 24.31379599667264
29000 24.176917580375587
30000 24.001557506137296
31000 24.273852571993057
32000 24.42374474147277
33000 24.152090699172973
34000 24.18006419184862
35000 24.154388830938547
36000 24.083574755328264
37000 23.968436146005654
38000 24.127606192339712
39000 24.08607325445101
40000 24.16155801499316
41000 24.10539012747063
42000 24.11746328418259
43000 24.222527335603765
44000 24.059972357462616
45000 23.990418784137393
46000 24.101295002180134
47000 24.210446780320165
48000 23.93552746475334
49000 24.15918734787864
50000 24.09322304206871
